order_id,order_date,sku,product_name,category,color,size,unit_price,quantity,revenue
17833,2023-04-10 16:38:47,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,26.91,1,26.91
17834,2023-04-11 19:18:48,SWEATER-001,Cable Knit Sweater,Tops,Beige,L,98.45,3,295.35
17835,2023-04-11 14:02:26,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,34.7,1,34.7
17836,2023-04-11 15:32:20,DRESS-001,Summer Maxi Dress,Dresses,Beige,XL,53.18,3,159.54
17837,2023-04-11 17:03:53,ACCESSORY-001,Leather Belt,Accessories,Brown,One Size,37.96,1,37.96
17837,2023-04-11 17:03:53,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,One Size,36.02,1,36.02
17837,2023-04-11 17:03:53,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,28.72,2,57.44
17838,2023-04-11 09:27:33,ACCESSORY-001,Leather Belt,Accessories,Beige,One Size,31.61,1,31.61
17838,2023-04-11 09:27:33,HOODIE-001,Premium Zip Hoodie,Outerwear,,One Size,63.98,1,63.98
17839,2023-04-11 14:47:38,SWEATER-001,Cable Knit Sweater,Tops,Navy,One Size,76.52,1,76.52
17840,2023-04-11 15:39:49,SHIRT-001,Classic Dress Shirt,Tops,Navy,XL,62.39,1,62.39
17840,2023-04-11 15:39:49,SWEATER-001,Cable Knit Sweater,Tops,Red,M,77.99,1,77.99
17841,2023-04-11 11:33:36,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Brown,M,21.53,1,21.53
17842,2023-04-11 21:49:19,SWEATER-001,Cable Knit Sweater,Tops,Red,XL,95.64,2,191.28
17842,2023-04-11 21:49:19,SWEATER-001,Cable Knit Sweater,Tops,Gray,S,66.63,2,133.26
17842,2023-04-11 21:49:19,SWEATER-001,Cable Knit Sweater,Tops,Red,L,85.9,1,85.9
17843,2023-04-11 12:55:36,SWEATER-001,Cable Knit Sweater,Tops,Blue,XXL,89.69,1,89.69
17844,2023-04-11 12:50:47,HOODIE-001,Premium Zip Hoodie,Outerwear,Gray,S,70.58,1,70.58
17845,2023-04-11 15:32:37,SHIRT-001,Classic Dress Shirt,Tops,Pink,S,61.57,1,61.57
17845,2023-04-11 15:32:37,JACKET-001,Denim Jacket,Outerwear,Beige,XS,76.78,1,76.78
17846,2023-04-11 13:54:48,JEANS-001,Slim Fit Denim Jeans,Bottoms,Gray,XL,93.29,1,93.29
17846,2023-04-11 13:54:48,SKIRT-001,A-Line Midi Skirt,Bottoms,Black,M,43.45,1,43.45
17847,2023-04-11 17:35:32,JEANS-001,Slim Fit Denim Jeans,Bottoms,Green,S,86.65,1,86.65
17848,2023-04-11 18:52:46,SKIRT-001,A-Line Midi Skirt,Bottoms,Blue,S,37.64,1,37.64
17848,2023-04-11 18:52:46,JACKET-001,Denim Jacket,Outerwear,Red,S,95.05,1,95.05
17849,2023-04-11 11:37:36,JACKET-001,Denim Jacket,Outerwear,Pink,L,97.94,2,195.88
17849,2023-04-11 11:37:36,JACKET-001,Denim Jacket,Outerwear,Green,XL,92.22,1,92.22
17849,2023-04-11 11:37:36,SHIRT-001,Classic Dress Shirt,Tops,Red,One Size,55.24,1,55.24
17850,2023-04-11 14:42:40,SHIRT-001,Classic Dress Shirt,Tops,Pink,M,48.17,1,48.17
17851,2023-04-11 12:44:03,DRESS-001,Summer Maxi Dress,Dresses,Navy,XXL,70.91,2,141.82
17852,2023-04-11 10:07:59,JEANS-001,Slim Fit Denim Jeans,Bottoms,Beige,M,98.88,1,98.88
17853,2023-04-11 10:51:59,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Gray,S,26.01,1,26.01
17854,2023-04-11 12:57:30,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,25.69,1,25.69
17854,2023-04-11 12:57:30,SHIRT-001,Classic Dress Shirt,Tops,Black,XL,53.63,1,53.63
17854,2023-04-11 12:57:30,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Red,L,30.69,2,61.38
17854,2023-04-11 12:57:30,ACCESSORY-001,Leather Belt,Accessories,Red,One Size,35.54,1,35.54
17855,2023-04-11 17:07:45,SWEATER-001,Cable Knit Sweater,Tops,Beige,XXL,75.23,1,75.23
17855,2023-04-11 17:07:45,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Blue,XL,28.82,1,28.82
17855,2023-04-11 17:07:45,SKIRT-001,A-Line Midi Skirt,Bottoms,Beige,L,43.73,1,43.73
17856,2023-04-11 17:03:31,SHIRT-001,Classic Dress Shirt,Tops,Navy,XXL,50.83,1,50.83
17856,2023-04-11 17:03:31,JEANS-001,Slim Fit Denim Jeans,Bottoms,Blue,M,90.43,1,90.43
17856,2023-04-11 17:03:31,SWEATER-001,Cable Knit Sweater,Tops,Pink,M,73.54,1,73.54
17857,2023-04-11 10:15:20,SKIRT-001,A-Line Midi Skirt,Bottoms,Black,M,43.74,1,43.74
17858,2023-04-11 19:31:05,SWEATER-001,Cable Knit Sweater,Tops,Beige,L,70.56,2,141.12
17859,2023-04-11 13:13:36,ACCESSORY-001,Leather Belt,Accessories,Beige,One Size,36.05,1,36.05
17860,2023-04-11 21:37:35,HOODIE-001,Premium Zip Hoodie,Outerwear,Black,L,76.12,1,76.12
17860,2023-04-11 21:37:35,SKIRT-001,A-Line Midi Skirt,Bottoms,Pink,L,46.9,1,46.9
17861,2023-04-11 17:25:52,JACKET-001,Denim Jacket,Outerwear,Green,S,74.04,1,74.04
17861,2023-04-11 17:25:52,JEANS-001,Slim Fit Denim Jeans,Bottoms,Black,XL,69.8,1,69.8
17862,2023-04-11 10:03:48,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Green,,24.71,1,24.71
17863,2023-04-11 19:02:50,HOODIE-001,Premium Zip Hoodie,Outerwear,Black,XL,76.7,1,76.7
17864,2023-04-11 21:32:34,HOODIE-001,Premium Zip Hoodie,Outerwear,Blue,M,65.67,1,65.67
17864,2023-04-11 21:32:34,SHIRT-001,Classic Dress Shirt,Tops,Black,M,57.82,1,57.82
17864,2023-04-11 21:32:34,SKIRT-001,A-Line Midi Skirt,Bottoms,Beige,XL,47.56,1,47.56
17864,2023-04-11 21:32:34,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,M,41.33,1,41.33
17865,2023-04-11 14:09:07,SHORTS-001,Chino Shorts,Bottoms,Gray,M,32.67,2,65.34
17865,2023-04-11 14:09:07,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Red,M,23.06,1,23.06
17866,2023-04-11 19:35:35,JACKET-001,Denim Jacket,Outerwear,Black,L,71.97,3,215.91
17867,2023-04-11 18:27:48,HOODIE-001,Premium Zip Hoodie,Outerwear,Blue,One Size,64.43,1,64.43
17868,2023-04-11 21:25:58,JACKET-001,Denim Jacket,Outerwear,Black,One Size,108.67,1,108.67
17869,2023-04-11 15:32:36,SHIRT-001,Classic Dress Shirt,Tops,White,XS,47.94,1,47.94
17870,2023-04-11 19:48:05,SHORTS-001,Chino Shorts,Bottoms,Blue,One Size,32.29,3,96.87
17871,2023-04-11 13:19:04,SWEATER-001,Cable Knit Sweater,Tops,Black,L,82.0,1,82.0
17871,2023-04-11 13:19:04,ACCESSORY-001,Leather Belt,Accessories,Red,One Size,32.91,1,32.91
17872,2023-04-11 18:15:18,JEANS-001,Slim Fit Denim Jeans,Bottoms,Gray,M,89.95,1,89.95
17873,2023-04-11 12:55:14,HOODIE-001,Premium Zip Hoodie,Outerwear,Beige,XS,87.75,1,87.75
17873,2023-04-11 12:55:14,SKIRT-001,A-Line Midi Skirt,Bottoms,Beige,XL,52.86,1,52.86
17874,2023-04-11 14:13:59,JACKET-001,Denim Jacket,Outerwear,Red,XXL,109.98,1,109.98
17875,2023-04-11 16:56:12,JACKET-001,Denim Jacket,Outerwear,Pink,L,90.19,1,90.19
17876,2023-04-11 09:57:27,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,29.47,1,29.47
17877,2023-04-12 13:35:04,SWEATER-001,Cable Knit Sweater,Tops,Brown,One Size,88.56,1,88.56
17877,2023-04-12 13:35:04,SHIRT-001,Classic Dress Shirt,Tops,Red,L,59.47,3,178.41
17878,2023-04-12 19:40:34,HOODIE-001,Premium Zip Hoodie,Outerwear,Gray,XS,63.38,1,63.38
17878,2023-04-12 19:40:34,JACKET-001,Denim Jacket,Outerwear,Black,L,84.84,1,84.84
17878,2023-04-12 19:40:34,JEANS-001,Slim Fit Denim Jeans,Bottoms,Red,S,90.49,1,90.49
17879,2023-04-12 19:03:49,SKIRT-001,A-Line Midi Skirt,Bottoms,White,M,45.67,1,45.67
17879,2023-04-12 19:03:49,SWEATER-001,Cable Knit Sweater,Tops,Beige,XL,79.72,1,79.72
17879,2023-04-12 19:03:49,HOODIE-001,Premium Zip Hoodie,Outerwear,Navy,M,77.55,1,77.55
17880,2023-04-12 13:40:46,SHORTS-001,Chino Shorts,Bottoms,Green,M,39.63,1,39.63
17881,2023-04-12 12:22:38,ACCESSORY-001,Leather Belt,Accessories,Red,One Size,37.1,2,74.2
17881,2023-04-12 12:22:38,SHORTS-001,Chino Shorts,Bottoms,Brown,L,28.11,1,28.11
17882,2023-04-12 15:24:06,SWEATER-001,Cable Knit Sweater,Tops,Gray,S,92.19,1,92.19
17882,2023-04-12 15:24:06,JEANS-001,Slim Fit Denim Jeans,Bottoms,Green,XXL,75.73,1,75.73
17883,2023-04-12 10:14:35,DRESS-001,Summer Maxi Dress,Dresses,Blue,XS,65.19,3,195.57
17884,2023-04-12 17:25:32,SWEATER-001,Cable Knit Sweater,Tops,Black,M,98.7,1,98.7
17884,2023-04-12 17:25:32,ACCESSORY-001,Leather Belt,Accessories,Blue,One Size,33.17,1,33.17
17885,2023-04-12 12:19:10,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Pink,XL,22.99,1,22.99
17885,2023-04-12 12:19:10,ACCESSORY-001,Leather Belt,Accessories,White,One Size,25.65,1,25.65
17886,2023-04-12 15:50:13,DRESS-001,Summer Maxi Dress,Dresses,Red,XXL,68.67,2,137.34
17887,2023-04-12 13:22:46,ACCESSORY-001,Leather Belt,Accessories,Black,One Size,29.91,3,89.73
17887,2023-04-12 13:22:46,HOODIE-001,Premium Zip Hoodie,Outerwear,Navy,XXL,77.06,1,77.06
17887,2023-04-12 13:22:46,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Black,XL,23.57,1,23.57
17888,2023-04-12 11:37:45,SHIRT-001,Classic Dress Shirt,Tops,Black,XL,48.17,1,48.17
17889,2023-04-12 13:20:50,HOODIE-001,Premium Zip Hoodie,Outerwear,Navy,L,75.67,1,75.67
17889,2023-04-12 13:20:50,SWEATER-001,Cable Knit Sweater,Tops,Green,XL,89.14,1,89.14
17890,2023-04-12 17:57:00,ACCESSORY-001,Leather Belt,Accessories,Pink,One Size,35.27,1,35.27
17891,2023-04-12 09:36:03,ACCESSORY-001,Leather Belt,Accessories,Blue,One Size,27.55,3,82.65
17892,2023-04-12 09:22:22,ACCESSORY-001,Leather Belt,Accessories,Black,One Size,32.42,1,32.42
17892,2023-04-12 09:22:22,SKIRT-001,A-Line Midi Skirt,Bottoms,Blue,One Size,49.13,1,49.13
17892,2023-04-12 09:22:22,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,XXL,54.77,1,54.77
17892,2023-04-12 09:22:22,SHIRT-001,Classic Dress Shirt,Tops,Brown,XL,65.08,1,65.08
17893,2023-04-12 18:54:09,JEANS-001,Slim Fit Denim Jeans,Bottoms,White,L,94.73,1,94.73
17893,2023-04-12 18:54:09,JEANS-001,Slim Fit Denim Jeans,Bottoms,Beige,L,81.38,1,81.38
17894,2023-04-12 10:28:09,JEANS-001,Slim Fit Denim Jeans,Bottoms,Blue,XS,74.17,1,74.17
17895,2023-04-12 16:16:16,DRESS-001,Summer Maxi Dress,Dresses,Black,L,60.8,1,60.8
17895,2023-04-12 16:16:16,JEANS-001,Slim Fit Denim Jeans,Bottoms,Black,S,95.27,1,95.27
17895,2023-04-12 16:16:16,DRESS-001,Summer Maxi Dress,Dresses,Black,M,74.96,2,149.92
17896,2023-04-12 15:02:43,JEANS-001,Slim Fit Denim Jeans,Bottoms,Beige,One Size,68.95,1,68.95
17896,2023-04-12 15:02:43,DRESS-001,Summer Maxi Dress,Dresses,Red,L,71.82,1,71.82
17897,2023-04-12 15:32:02,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,One Size,43.74,1,43.74
17897,2023-04-12 15:32:02,ACCESSORY-001,Leather Belt,Accessories,Brown,One Size,32.2,1,32.2
17897,2023-04-12 15:32:02,HOODIE-001,Premium Zip Hoodie,Outerwear,Gray,One Size,78.76,1,78.76
17898,2023-04-12 14:09:31,JACKET-001,Denim Jacket,Outerwear,Pink,XXL,87.87,1,87.87
17899,2023-04-12 17:13:30,SKIRT-001,A-Line Midi Skirt,Bottoms,Green,XS,50.52,1,50.52
17899,2023-04-12 17:13:30,ACCESSORY-001,Leather Belt,Accessories,Pink,One Size,25.4,1,25.4
17900,2023-04-12 17:47:53,HOODIE-001,Premium Zip Hoodie,Outerwear,Navy,XXL,76.83,1,76.83
17900,2023-04-12 17:47:53,JEANS-001,Slim Fit Denim Jeans,Bottoms,Pink,XL,87.38,1,87.38
17900,2023-04-12 17:47:53,JEANS-001,Slim Fit Denim Jeans,Bottoms,Beige,XXL,75.51,1,75.51
17900,2023-04-12 17:47:53,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,M,48.28,1,48.28
17901,2023-04-12 13:20:35,JEANS-001,Slim Fit Denim Jeans,Bottoms,Gray,XS,74.25,1,74.25
17901,2023-04-12 13:20:35,SHORTS-001,Chino Shorts,Bottoms,Black,M,38.67,1,38.67
17902,2023-04-12 16:49:10,ACCESSORY-001,Leather Belt,Accessories,Gray,One Size,35.96,1,35.96
17903,2023-04-12 19:28:44,SWEATER-001,Cable Knit Sweater,Tops,Beige,M,92.57,1,92.57
17904,2023-04-12 15:46:02,HOODIE-001,Premium Zip Hoodie,Outerwear,Beige,XS,86.67,1,86.67
17905,2023-04-12 11:14:09,ACCESSORY-001,Leather Belt,Accessories,Navy,One Size,33.27,1,33.27
17905,2023-04-12 11:14:09,HOODIE-001,Premium Zip Hoodie,Outerwear,Blue,M,83.38,3,250.14
17905,2023-04-12 11:14:09,JACKET-001,Denim Jacket,Outerwear,Navy,,107.27,1,107.27
17906,2023-04-12 21:07:02,JACKET-001,Denim Jacket,Outerwear,Black,One Size,104.99,1,104.99
17906,2023-04-12 21:07:02,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,M,35.57,1,35.57
17906,2023-04-12 21:07:02,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,S,52.54,1,52.54
17906,2023-04-12 21:07:02,SHIRT-001,Classic Dress Shirt,Tops,Blue,XXL,61.41,1,61.41
17907,2023-04-12 21:17:31,JEANS-001,Slim Fit Denim Jeans,Bottoms,Beige,L,80.27,2,160.54
17907,2023-04-12 21:17:31,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Beige,L,26.31,1,26.31
17908,2023-04-12 10:59:41,SHORTS-001,Chino Shorts,Bottoms,Green,M,42.85,1,42.85
17909,2023-04-12 12:31:26,HOODIE-001,Premium Zip Hoodie,Outerwear,Green,L,61.33,1,61.33
17910,2023-04-12 16:27:08,SHORTS-001,Chino Shorts,Bottoms,Gray,S,36.95,1,36.95
17910,2023-04-12 16:27:08,SHORTS-001,Chino Shorts,Bottoms,Gray,XL,28.58,2,57.16
17910,2023-04-12 16:27:08,SHIRT-001,Classic Dress Shirt,Tops,Red,L,62.2,3,186.60000000000002
17911,2023-04-13 21:17:25,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Navy,XL,26.13,1,26.13
17911,2023-04-13 21:17:25,JACKET-001,Denim Jacket,Outerwear,Black,M,87.2,1,87.2
17911,2023-04-13 21:17:25,JACKET-001,Denim Jacket,Outerwear,Navy,XXL,99.31,1,99.31
17912,2023-04-13 16:09:24,SHIRT-001,Classic Dress Shirt,Tops,Blue,One Size,43.09,1,43.09
17912,2023-04-13 16:09:24,DRESS-001,Summer Maxi Dress,Dresses,Gray,XL,64.83,1,64.83
17913,2023-04-13 18:48:18,SHORTS-001,Chino Shorts,Bottoms,Green,S,36.0,1,36.0
17914,2023-04-13 15:52:37,DRESS-001,Summer Maxi Dress,Dresses,Black,XS,69.18,3,207.54000000000002
17915,2023-04-13 18:59:09,SKIRT-001,A-Line Midi Skirt,Bottoms,Black,One Size,52.33,1,52.33
17915,2023-04-13 18:59:09,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,34.61,1,34.61
17916,2023-04-13 20:06:29,SKIRT-001,A-Line Midi Skirt,Bottoms,Gray,S,54.78,3,164.34
17916,2023-04-13 20:06:29,HOODIE-001,Premium Zip Hoodie,Outerwear,Black,XL,81.08,1,81.08
17917,2023-04-13 19:35:12,SHORTS-001,Chino Shorts,Bottoms,Beige,L,39.84,1,39.84
17917,2023-04-13 19:35:12,SHIRT-001,Classic Dress Shirt,Tops,Red,One Size,45.3,3,135.89999999999998
17917,2023-04-13 19:35:12,DRESS-001,Summer Maxi Dress,Dresses,Navy,XS,68.01,3,204.03000000000003
17918,2023-04-13 14:15:01,JACKET-001,Denim Jacket,Outerwear,Beige,One Size,83.35,1,83.35
17918,2023-04-13 14:15:01,HOODIE-001,Premium Zip Hoodie,Outerwear,Red,XS,72.51,1,72.51
17918,2023-04-13 14:15:01,HOODIE-001,Premium Zip Hoodie,Outerwear,Beige,One Size,62.08,1,62.08
17918,2023-04-13 14:15:01,JACKET-001,Denim Jacket,Outerwear,White,XS,72.8,1,72.8
17919,2023-04-13 21:04:46,SKIRT-001,A-Line Midi Skirt,Bottoms,Black,S,45.07,1,45.07
17919,2023-04-13 21:04:46,SWEATER-001,Cable Knit Sweater,Tops,Navy,XS,66.56,1,66.56
17920,2023-04-13 15:32:46,SHIRT-001,Classic Dress Shirt,Tops,Pink,XL,44.83,1,44.83
17920,2023-04-13 15:32:46,SHIRT-001,Classic Dress Shirt,Tops,Pink,L,59.2,1,59.2
17921,2023-04-13 17:00:12,ACCESSORY-001,Leather Belt,Accessories,Black,One Size,30.48,1,30.48
17922,2023-04-13 14:03:52,SKIRT-001,A-Line Midi Skirt,Bottoms,Beige,M,42.5,1,42.5
17923,2023-04-13 13:11:43,HOODIE-001,Premium Zip Hoodie,Outerwear,Red,L,69.88,1,69.88
17923,2023-04-13 13:11:43,SHIRT-001,Classic Dress Shirt,Tops,Pink,XS,42.89,1,42.89
17924,2023-04-13 09:32:03,ACCESSORY-001,Leather Belt,Accessories,Black,One Size,35.97,1,35.97
17924,2023-04-13 09:32:03,DRESS-001,Summer Maxi Dress,Dresses,Black,S,72.12,1,72.12
17925,2023-04-13 14:54:30,JACKET-001,Denim Jacket,Outerwear,Beige,L,72.26,1,72.26
17926,2023-04-13 17:05:49,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Beige,XL,32.32,1,32.32
17926,2023-04-13 17:05:49,SHORTS-001,Chino Shorts,Bottoms,Brown,One Size,36.94,1,36.94
17927,2023-04-13 13:22:47,SHORTS-001,Chino Shorts,Bottoms,Brown,L,40.76,1,40.76
17927,2023-04-13 13:22:47,DRESS-001,Summer Maxi Dress,Dresses,Navy,XL,64.3,1,64.3
17928,2023-04-13 10:38:14,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Beige,L,29.37,1,29.37
17928,2023-04-13 10:38:14,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Pink,XS,28.02,1,28.02
17928,2023-04-13 10:38:14,SHORTS-001,Chino Shorts,Bottoms,White,XS,42.86,1,42.86
17929,2023-04-13 14:46:19,SHORTS-001,Chino Shorts,Bottoms,Gray,S,31.59,1,31.59
17930,2023-04-13 16:09:22,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Beige,S,32.58,1,32.58
17930,2023-04-13 16:09:22,ACCESSORY-001,Leather Belt,Accessories,Red,One Size,34.46,1,34.46
17931,2023-04-13 14:12:02,JACKET-001,Denim Jacket,Outerwear,Black,L,95.86,1,95.86
17931,2023-04-13 14:12:02,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Gray,M,24.16,1,24.16
17932,2023-04-13 11:31:25,SWEATER-001,Cable Knit Sweater,Tops,Navy,XS,67.01,1,67.01
17933,2023-04-13 10:42:19,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,One Size,50.36,1,50.36
17933,2023-04-13 10:42:19,ACCESSORY-001,Leather Belt,Accessories,Beige,One Size,29.08,1,29.08
17934,2023-04-13 17:32:51,SWEATER-001,Cable Knit Sweater,Tops,Blue,XXL,67.6,1,67.6
17934,2023-04-13 17:32:51,JEANS-001,Slim Fit Denim Jeans,Bottoms,Green,L,85.02,1,85.02
17934,2023-04-13 17:32:51,HOODIE-001,Premium Zip Hoodie,Outerwear,Red,One Size,85.74,1,85.74
17935,2023-04-13 10:09:13,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Beige,One Size,28.23,1,28.23
17936,2023-04-13 11:13:59,SKIRT-001,A-Line Midi Skirt,Bottoms,White,XXL,51.55,1,51.55
17937,2023-04-13 17:53:57,JEANS-001,Slim Fit Denim Jeans,Bottoms,Blue,XXL,78.38,1,78.38
17938,2023-04-13 18:31:17,SKIRT-001,A-Line Midi Skirt,Bottoms,Blue,S,54.18,3,162.54
17939,2023-04-13 19:15:45,JEANS-001,Slim Fit Denim Jeans,Bottoms,Black,XXL,92.62,1,92.62
17939,2023-04-13 19:15:45,DRESS-001,Summer Maxi Dress,Dresses,White,XL,51.65,1,51.65
17940,2023-04-13 18:36:21,JACKET-001,Denim Jacket,Outerwear,White,XS,107.79,1,107.79
17940,2023-04-13 18:36:21,SWEATER-001,Cable Knit Sweater,Tops,Gray,XS,85.95,1,85.95
17940,2023-04-13 18:36:21,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Navy,XL,27.33,1,27.33
17940,2023-04-13 18:36:21,SKIRT-001,A-Line Midi Skirt,Bottoms,Brown,XXL,41.51,1,41.51
17941,2023-04-13 16:37:16,SHORTS-001,Chino Shorts,Bottoms,Gray,M,38.93,1,38.93
17942,2023-04-13 16:15:57,SWEATER-001,Cable Knit Sweater,Tops,Blue,M,95.37,1,95.37
17942,2023-04-13 16:15:57,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,XS,46.25,1,46.25
17943,2023-04-13 13:33:58,JACKET-001,Denim Jacket,Outerwear,Gray,XS,95.86,1,95.86
17943,2023-04-13 13:33:58,JEANS-001,Slim Fit Denim Jeans,Bottoms,Brown,L,65.55,1,65.55
17943,2023-04-13 13:33:58,SHIRT-001,Classic Dress Shirt,Tops,Beige,L,57.26,1,57.26
17944,2023-04-13 09:21:33,SHORTS-001,Chino Shorts,Bottoms,Green,XL,30.25,1,30.25
17944,2023-04-13 09:21:33,JACKET-001,Denim Jacket,Outerwear,Black,One Size,107.7,1,107.7
17945,2023-04-13 13:31:29,SWEATER-001,Cable Knit Sweater,Tops,Black,XXL,95.36,2,190.72
17946,2023-04-13 21:55:55,JACKET-001,Denim Jacket,Outerwear,Navy,M,102.4,1,102.4
17947,2023-04-14 14:40:49,SWEATER-001,Cable Knit Sweater,Tops,Gray,S,67.1,1,67.1
17947,2023-04-14 14:40:49,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Beige,L,25.49,1,25.49
17948,2023-04-14 14:19:07,SWEATER-001,Cable Knit Sweater,Tops,Blue,S,93.59,1,93.59
17949,2023-04-14 21:04:20,DRESS-001,Summer Maxi Dress,Dresses,Navy,XXL,57.64,1,57.64
17950,2023-04-14 20:26:26,HOODIE-001,Premium Zip Hoodie,Outerwear,Brown,M,67.56,1,67.56
17951,2023-04-14 11:41:45,DRESS-001,Summer Maxi Dress,Dresses,Red,L,62.82,1,62.82
17951,2023-04-14 11:41:45,JACKET-001,Denim Jacket,Outerwear,Red,XS,91.25,1,91.25
17951,2023-04-14 11:41:45,SKIRT-001,A-Line Midi Skirt,Bottoms,Gray,S,38.88,1,38.88
17951,2023-04-14 11:41:45,SKIRT-001,A-Line Midi Skirt,Bottoms,White,XS,48.13,1,48.13
17952,2023-04-14 14:47:09,JACKET-001,Denim Jacket,Outerwear,Pink,S,78.43,1,78.43
17952,2023-04-14 14:47:09,DRESS-001,Summer Maxi Dress,Dresses,Red,One Size,61.15,1,61.15
17953,2023-04-14 17:41:36,JEANS-001,Slim Fit Denim Jeans,Bottoms,Gray,L,87.57,1,87.57
17954,2023-04-14 18:45:54,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,XS,41.99,1,41.99
17954,2023-04-14 18:45:54,SHORTS-001,Chino Shorts,Bottoms,Red,M,42.61,1,42.61
17954,2023-04-14 18:45:54,DRESS-001,Summer Maxi Dress,Dresses,Red,One Size,56.87,1,56.87
17955,2023-04-14 21:37:41,ACCESSORY-001,Leather Belt,Accessories,Beige,One Size,26.81,1,26.81
17955,2023-04-14 21:37:41,JEANS-001,Slim Fit Denim Jeans,Bottoms,Brown,M,92.4,1,92.4
17956,2023-04-14 09:33:09,JEANS-001,Slim Fit Denim Jeans,Bottoms,Green,M,88.35,1,88.35
17957,2023-04-14 12:49:42,SKIRT-001,A-Line Midi Skirt,Bottoms,Pink,S,53.65,1,53.65
17957,2023-04-14 12:49:42,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,,XS,21.31,1,21.31
17957,2023-04-14 12:49:42,ACCESSORY-001,Leather Belt,Accessories,Pink,One Size,33.52,3,100.56
17958,2023-04-14 15:20:06,DRESS-001,Summer Maxi Dress,Dresses,Black,One Size,49.4,1,49.4
17958,2023-04-14 15:20:06,JACKET-001,Denim Jacket,Outerwear,White,L,105.27,1,105.27
17958,2023-04-14 15:20:06,SHORTS-001,Chino Shorts,Bottoms,Beige,S,33.67,1,33.67
17959,2023-04-14 11:03:20,JACKET-001,Denim Jacket,Outerwear,Gray,L,106.32,1,106.32
17960,2023-04-14 09:52:48,SWEATER-001,Cable Knit Sweater,Tops,Black,M,65.89,1,65.89
17960,2023-04-14 09:52:48,DRESS-001,Summer Maxi Dress,Dresses,Green,L,54.96,1,54.96
17961,2023-04-14 09:32:10,SKIRT-001,A-Line Midi Skirt,Bottoms,Brown,M,41.79,1,41.79
17962,2023-04-14 13:23:58,HOODIE-001,Premium Zip Hoodie,Outerwear,Green,S,61.61,1,61.61
17963,2023-04-14 17:28:09,ACCESSORY-001,Leather Belt,Accessories,Black,One Size,29.38,1,29.38
17963,2023-04-14 17:28:09,ACCESSORY-001,Leather Belt,Accessories,Red,One Size,37.42,1,37.42
17963,2023-04-14 17:28:09,ACCESSORY-001,Leather Belt,Accessories,Black,One Size,36.54,1,36.54
17964,2023-04-14 20:35:07,HOODIE-001,Premium Zip Hoodie,Outerwear,Brown,L,61.77,1,61.77
17965,2023-04-14 16:45:50,SHORTS-001,Chino Shorts,Bottoms,Red,,29.04,1,29.04
17966,2023-04-14 17:18:03,DRESS-001,Summer Maxi Dress,Dresses,Beige,XXL,52.94,1,52.94
17966,2023-04-14 17:18:03,SWEATER-001,Cable Knit Sweater,Tops,Red,XL,68.54,1,68.54
17967,2023-04-14 18:56:52,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Beige,One Size,32.03,1,32.03
17967,2023-04-14 18:56:52,SHORTS-001,Chino Shorts,Bottoms,Gray,M,35.13,1,35.13
17968,2023-04-14 13:27:25,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Brown,L,21.12,1,21.12
17969,2023-04-14 10:55:16,JACKET-001,Denim Jacket,Outerwear,Beige,M,83.78,1,83.78
17970,2023-04-14 19:37:13,SWEATER-001,Cable Knit Sweater,Tops,Pink,S,95.65,1,95.65
